31	811.75484	9.24E-25	4.13E-02	0.0699	0.072
31	811.78538	8.47E-25	1.79E-01	0.0697	0.071
31	811.7936	1.76E-25	1.11E-01	0.076	0.083
31	811.82143	3.57E-24	9.05E-02	0.0682	0.07
31	811.9012	1.30E-25	8.85E-02	0.0702	0.077
31	811.90484	1.76E-23	8.89E-02	0.0696	0.072
31	811.91262	1.07E-24	4.10E-02	0.0701	0.073
31	811.96099	7.38E-23	9.98E-02	0.0739	0.082
31	812.00372	2.51E-25	9.28E-02	0.0679	0.073
31	812.04822	4.85E-24	2.57E-01	0.0792	0.083
31	812.06656	1.22E-24	4.06E-02	0.0704	0.073
31	812.123	1.36E-25	9.32E-02	0.0714	0.08
31	812.13378	4.50E-23	9.03E-02	0.0704	0.078
31	812.147	2.14E-25	9.68E-02	0.0734	0.082
31	812.21668	1.40E-24	4.03E-02	0.0707	0.074
31	812.21679	6.13E-25	1.46E-04	0.0706	0.093
31	812.28495	2.33E-24	1.80E-01	0.07	0.077
31	812.31102	2.87E-25	1.03E-03	0.0683	0.086
31	812.36221	4.11E-24	1.94E-01	0.0729	0.081
31	812.36299	1.59E-24	3.98E-02	0.0709	0.075
31	812.43329	2.93E-24	9.10E-02	0.0681	0.07
31	812.43727	7.24E-25	1.80E-01	0.0695	0.07
31	812.5055	1.79E-24	3.94E-02	0.0712	0.075
31	812.53301	1.95E-25	9.32E-02	0.068	0.073
31	812.546	1.67E-25	1.07E-01	0.0754	0.083
31	812.5709	1.16E-25	8.85E-02	0.07	0.077
31	812.5736	1.51E-23	8.93E-02	0.0696	0.071
31	812.64422	2.01E-24	3.89E-02	0.0715	0.076
31	812.71334	6.91E-23	9.85E-02	0.0734	0.082
31	812.77916	2.25E-24	3.84E-02	0.0718	0.076
31	812.82577	4.66E-24	2.47E-01	0.078	0.084
31	812.8396	1.25E-25	9.29E-02	0.0711	0.079
31	812.84633	4.04E-23	9.03E-02	0.0702	0.077
31	812.8867	2.00E-25	9.61E-02	0.0729	0.081
31	812.91033	2.49E-24	3.78E-02	0.0722	0.077
31	812.9824	2.08E-24	1.80E-01	0.0699	0.076
31	812.9902	7.69E-23	1.29E-01	0.0627	0.083
31	813.03552	1.50E-25	9.37E-02	0.0681	0.073
31	813.03774	2.75E-24	3.72E-02	0.0725	0.077
31	813.03987	2.40E-24	9.16E-02	0.068	0.07
31	813.08444	6.16E-25	1.80E-01	0.0693	0.069
31	813.10089	3.81E-24	1.93E-01	0.0725	0.081
31	813.1614	3.01E-24	3.65E-02	0.0729	0.078
31	813.16307	4.08E-25	5.37E-03	0.0679	0.082
31	813.2343	1.03E-25	8.85E-02	0.0699	0.076
